year,price,assemble_place,series,km,transmission,brand,model,engine_type_Dầu,engine_type_Hybrid,engine_type_Xăng,engine_type_Điện
2020,930000000.0,0,1050158823.5294118,39000,1,598582076.3087844,905948880.3221868,True,False,False,False
2005,990000000.0,1,1311185155.3045583,190000,0,894757575.7575758,963577114.0299644,True,False,False,False
2022,1395000000.0,1,1311185155.3045583,28000,1,746060164.083865,1397908141.852639,True,False,False,False
2023,495000000.0,0,869486499.8761456,7300,1,619890078.5153462,479581662.68084586,False,False,True,False
2010,340000000.0,0,1311185155.3045583,95000,1,894757575.7575758,570836243.7459778,False,False,True,False
2018,639000000.0,0,1311185155.3045583,76000,1,615941062.8019323,640044855.260039,False,False,True,False
2020,375000000.0,1,365127604.1666667,27000,1,597649694.5010183,375540478.03438365,False,False,True,False
2022,576000000.0,0,670343532.6842837,69000,1,746060164.083865,512100879.4694939,True,False,False,False
2017,365000000.0,0,1311185155.3045583,123000,1,746060164.083865,406012078.4875256,False,False,True,False
2021,330000000.0,0,365127604.1666667,2000,1,587584821.4285715,320068462.96604824,False,False,True,False
2022,528000000.0,0,869486499.8761456,30000,1,597649694.5010183,519072971.7468746,False,False,True,False
2021,1620000000.0,0,1311185155.3045583,55000,1,1638801954.3973942,1685044019.7860174,False,False,True,False
2021,1790000000.0,0,1311185155.3045583,42000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2022,785000000.0,0,1311185155.3045583,18000,1,587584821.4285715,790605033.3693352,False,False,False,True
2019,1590000000.0,0,869486499.8761456,47000,1,1638801954.3973942,1681239757.7729352,False,False,True,False
2018,950000000.0,0,869486499.8761456,60000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2020,2970000000.0,0,869486499.8761456,36000,1,1638801954.3973942,2709730133.481019,False,False,True,False
2013,1290000000.0,1,869486499.8761456,90000,1,1638801954.3973942,1230873822.4499662,False,False,True,False
2017,2050000000.0,0,869486499.8761456,79000,1,1638801954.3973942,2276775286.8758144,False,False,True,False
2023,1010000000.0,0,1311185155.3045583,11000,1,615941062.8019323,850412094.5987391,False,False,True,False
2022,623000000.0,0,869486499.8761456,38000,1,619890078.5153462,603236963.0403187,False,False,True,False
2021,652000000.0,0,869486499.8761456,53000,1,587584821.4285715,625247962.9444505,False,False,True,False
1991,305000000.0,1,1311185155.3045583,270000,0,894757575.7575758,618619043.2647554,False,False,True,False
2023,660000000.0,0,670343532.6842837,27000,1,746060164.083865,661775423.4655406,True,False,False,False
2015,365000000.0,0,869486499.8761456,122258,0,894757575.7575758,269219198.57831603,False,False,True,False
2022,1520000000.0,0,1311185155.3045583,33600,1,1638801954.3973942,1360602485.6939301,False,False,True,False
2021,312000000.0,0,869486499.8761456,40000,0,619890078.5153462,286477222.2807273,False,False,True,False
2011,179000000.0,1,365127604.1666667,13268,1,598582076.3087844,181620575.95005354,False,False,True,False
2015,259000000.0,0,869486499.8761456,80000,1,320756919.09090835,274461964.84310174,False,False,True,False
2015,570000000.0,1,585967971.5302491,100000,1,598582076.3087844,575033188.1306937,False,False,True,False
2023,905000000.0,0,670343532.6842837,2800,1,746060164.083865,765148393.5613514,True,False,False,False
2008,240000000.0,0,585967971.5302491,12000,1,894757575.7575758,314540623.38565195,False,False,True,False
2022,475000000.0,0,869486499.8761456,34000,0,598582076.3087844,963577114.0299644,False,False,True,False
2019,365000000.0,0,869486499.8761456,70000,0,894757575.7575758,357017798.37443525,False,False,True,False
2016,695000000.0,0,869486499.8761456,70000,1,1638801954.3973942,750996115.7334466,False,False,True,False
2023,910000000.0,0,1311185155.3045583,1300,1,615941062.8019323,908363244.0375105,False,False,True,False
2022,845000000.0,0,1311185155.3045583,38000,1,746060164.083865,881000104.9606903,False,False,True,False
2022,765000000.0,0,1311185155.3045583,20000,1,598582076.3087844,758772348.7930722,True,False,False,False
2007,299000000.0,1,1311185155.3045583,150000,1,1133343531.3888328,963577114.0299644,False,False,True,False
2017,180000000.0,0,869486499.8761456,66000,0,320756919.09090835,207325448.3414006,False,False,True,False
2016,875000000.0,1,1311185155.3045583,90000,1,746060164.083865,1281846408.7028968,False,False,True,False
2023,1599000000.0,0,1311185155.3045583,10000,1,619890078.5153462,1594316829.0624633,True,False,False,False
2022,535000000.0,0,585967971.5302491,45000,1,598582076.3087844,550449324.4605783,False,False,True,False
2018,559000000.0,1,585967971.5302491,49000,1,597649694.5010183,585057131.0852218,False,False,True,False
2014,1979000000.0,1,1311185155.3045583,80000,1,2738120992.5405693,1725819204.8227885,False,False,True,False
2022,925000000.0,0,585967971.5302491,39000,1,779925386.934662,925243953.3364578,False,False,True,False
2012,275000000.0,0,869486499.8761456,120000,1,598582076.3087844,301710790.8985154,False,False,True,False
2021,1829000000.0,0,1311185155.3045583,50000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2023,5190000000.0,1,1311185155.3045583,10000,1,894757575.7575758,4724187755.284127,False,False,True,False
2020,855000000.0,0,1050158823.5294118,90000,1,598582076.3087844,822884725.4631181,True,False,False,False
2018,915000000.0,1,1311185155.3045583,65000,1,746060164.083865,968289679.9923269,True,False,False,False
2022,630000000.0,0,869486499.8761456,25000,1,587584821.4285715,626159976.8588506,False,False,True,False
2013,1299000000.0,1,869486499.8761456,96000,1,1638801954.3973942,1230873822.4499662,False,False,True,False
2017,315000000.0,0,869486499.8761456,120000,0,894757575.7575758,277994471.10682744,False,False,True,False
2001,365000000.0,1,1311185155.3045583,140000,0,517867850.09861934,963577114.0299644,True,False,False,False
2021,669000000.0,1,670343532.6842837,80000,1,894757575.7575758,646698998.92708,True,False,False,False
2020,768000000.0,0,585967971.5302491,37000,1,619890078.5153462,722736669.2845519,False,False,True,False
2017,405000000.0,1,670343532.6842837,95000,0,746060164.083865,461222007.1339983,True,False,False,False
2022,1185000000.0,0,1311185155.3045583,30000,1,619890078.5153462,1107878838.2689896,True,False,False,False
2022,4999000000.0,1,1311185155.3045583,8888,1,1638801954.3973942,4230017700.497753,False,False,True,False
2019,489000000.0,1,365127604.1666667,63700,1,894757575.7575758,457004953.92006403,False,False,True,False
2021,755000000.0,0,585967971.5302491,50000,1,619890078.5153462,783772647.5202554,False,False,True,False
2014,1450000000.0,1,1311185155.3045583,70000,1,3343025086.127608,1173328632.8297005,False,False,True,False
2023,645000000.0,0,585967971.5302491,7000,1,619890078.5153462,634430693.5845088,False,False,True,False
2019,468000000.0,0,1311185155.3045583,70000,1,746060164.083865,406012078.4875256,False,False,True,False
2023,855000000.0,0,1311185155.3045583,5000,1,615941062.8019323,806326894.6341593,False,False,True,False
2022,2699000000.0,0,869486499.8761456,4000,1,1638801954.3973942,1681239757.7729352,False,False,True,False
2019,499000000.0,0,585967971.5302491,77777,1,619890078.5153462,546429793.9844512,False,False,True,False
2017,245000000.0,0,869486499.8761456,90000,0,619890078.5153462,241526611.39080882,False,False,True,False
2021,4399000000.0,1,1311185155.3045583,20000,1,1638801954.3973942,4230017700.497753,False,False,True,False
2010,890000000.0,1,1311185155.3045583,65000,1,2491556000.0,1053523152.7724817,False,False,True,False
2015,450000000.0,0,869486499.8761456,48000,1,894757575.7575758,502335162.32890004,False,False,True,False
2022,599000000.0,0,869486499.8761456,28000,1,615941062.8019323,573440652.796361,False,False,True,False
2023,925000000.0,0,670343532.6842837,3600,1,746060164.083865,765148393.5613514,True,False,False,False
2020,285000000.0,0,869486499.8761456,68000,0,598582076.3087844,328969372.9670928,False,False,True,False
2020,300000000.0,0,365127604.1666667,30000,1,598582076.3087844,293042818.34070104,False,False,True,False
2016,398000000.0,0,869486499.8761456,60000,1,615941062.8019323,439754548.10094404,False,False,True,False
2021,885000000.0,1,1311185155.3045583,40000,1,746060164.083865,975944019.3825729,True,False,False,False
2021,555000000.0,0,869486499.8761456,55000,1,598582076.3087844,534751271.4860273,False,False,True,False
2016,290000000.0,0,869486499.8761456,89999,1,320756919.09090835,274461964.84310174,False,False,True,False
2022,1069000000.0,1,869486499.8761456,52000,1,894757575.7575758,1102943625.3235705,False,False,True,False
2019,418000000.0,0,869486499.8761456,79000,1,894757575.7575758,409803820.3442617,False,False,True,False
2015,166000000.0,1,869486499.8761456,110000,0,517867850.09861934,295104876.3754498,False,False,True,False
2007,288000000.0,1,869486499.8761456,120000,1,460170579.7411802,304372152.28156334,False,False,True,False
2020,4350000000.0,1,1311185155.3045583,18000,1,1437003831.402568,4328477877.983399,False,False,True,False
2022,4939000000.0,1,869486499.8761456,1000,1,1638801954.3973942,4641091840.274173,False,False,True,False
2020,715000000.0,0,585967971.5302491,70000,1,619890078.5153462,691834334.8763967,False,False,True,False
2018,385000000.0,0,365127604.1666667,48000,1,746060164.083865,310738180.5550022,False,False,True,False
2019,720000000.0,0,585967971.5302491,58000,1,619890078.5153462,722736669.2845519,False,False,True,False
2020,2750000000.0,1,1311185155.3045583,60000,1,2491556000.0,2707889437.0224853,False,False,True,False
2017,1320000000.0,1,869486499.8761456,70000,1,2491556000.0,1736206887.9240887,False,False,True,False
2008,509000000.0,1,1311185155.3045583,105000,1,2491556000.0,1053523152.7724817,False,False,True,False
1996,550000000.0,1,869486499.8761456,350000,1,894757575.7575758,840160944.4303995,False,False,True,False
2023,475000000.0,0,869486499.8761456,20000,1,619890078.5153462,432717557.02599126,False,False,True,False
2022,1150000000.0,0,1311185155.3045583,22000,1,619890078.5153462,1107878838.2689896,True,False,False,False
2021,782000000.0,0,1311185155.3045583,30000,1,615941062.8019323,806326894.6341593,False,False,True,False
2017,976000000.0,0,869486499.8761456,89980,1,1638801954.3973942,870035934.0186431,False,False,True,False
2010,855000000.0,1,1311185155.3045583,95000,1,2491556000.0,1604030770.3663225,False,False,True,False
2017,879000000.0,0,869486499.8761456,68000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2021,2848000000.0,1,1311185155.3045583,41000,1,2491556000.0,2707889437.0224853,False,False,True,False
2017,899000000.0,0,869486499.8761456,90000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2002,298000000.0,0,1311185155.3045583,275000,0,894757575.7575758,474620578.89532346,False,False,True,False
2017,1299000000.0,0,869486499.8761456,40000,1,1638801954.3973942,1681239757.7729352,False,False,True,False
2020,319000000.0,0,365127604.1666667,30000,1,587584821.4285715,320068462.96604824,False,False,True,False
2019,399000000.0,0,869486499.8761456,60000,1,619890078.5153462,432717557.02599126,False,False,True,False
2016,548000000.0,0,585967971.5302491,126000,1,894757575.7575758,551641157.3260329,False,False,True,False
2019,490000000.0,1,1311185155.3045583,32000,1,517867850.09861934,524681554.71759623,False,False,True,False
2013,258000000.0,0,869486499.8761456,80000,0,598582076.3087844,241409192.0012936,False,False,True,False
2018,319000000.0,1,365127604.1666667,50000,1,619890078.5153462,329309165.51239985,False,False,True,False
2020,770000000.0,0,1311185155.3045583,79000,1,615941062.8019323,743915122.0266666,False,False,True,False
2022,475000000.0,0,869486499.8761456,20000,1,619890078.5153462,479581662.68084586,False,False,True,False
2022,639000000.0,1,1311185155.3045583,20000,1,517867850.09861934,614366010.2256353,False,False,True,False
2015,3099000000.0,1,1958786274.283173,50000,1,1437003831.402568,3015234806.427546,False,True,False,False
2024,2222000000.0,0,869486499.8761456,1000,1,1638801954.3973942,1786508775.0643256,False,False,True,False
2020,739000000.0,1,1311185155.3045583,26000,1,894757575.7575758,771121558.4235364,False,False,True,False
2017,2099000000.0,0,869486499.8761456,80000,1,1638801954.3973942,2276775286.8758144,False,False,True,False
2022,540000000.0,0,585967971.5302491,30000,1,598582076.3087844,550449324.4605783,False,False,True,False
2017,435000000.0,0,365127604.1666667,50000,1,615941062.8019323,439754548.10094404,False,False,True,False
2014,599000000.0,1,869486499.8761456,69000,1,1638801954.3973942,688461884.4962155,False,False,True,False
2021,725000000.0,0,1311185155.3045583,48000,1,615941062.8019323,778651220.2648536,False,False,True,False
2022,479000000.0,0,869486499.8761456,20000,1,894757575.7575758,510354300.38601553,False,False,True,False
2019,505000000.0,0,869486499.8761456,65000,1,619890078.5153462,508073021.3373592,False,False,True,False
2010,330000000.0,0,1311185155.3045583,130000,1,894757575.7575758,570836243.7459778,False,False,True,False
2019,1099000000.0,0,869486499.8761456,80000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2010,235000000.0,0,365127604.1666667,129228,1,746060164.083865,231402561.30072173,False,False,True,False
2020,318000000.0,0,869486499.8761456,48000,1,619890078.5153462,329309165.51239985,False,False,True,False
2019,815000000.0,1,1311185155.3045583,84000,1,746060164.083865,1063181256.9806935,True,False,False,False
2023,1250000000.0,1,670343532.6842837,13000,1,746060164.083865,985414807.9709796,True,False,False,False
2023,879000000.0,0,1311185155.3045583,34000,1,746060164.083865,881000104.9606903,False,False,True,False
2015,335000000.0,0,585967971.5302491,96000,0,894757575.7575758,435091311.9425349,False,False,True,False
2022,809000000.0,1,1311185155.3045583,9000,1,894757575.7575758,771121558.4235364,False,False,True,False
2021,1999000000.0,0,869486499.8761456,26000,1,1638801954.3973942,1681239757.7729352,False,False,True,False
2022,500000000.0,0,585967971.5302491,12000,1,587584821.4285715,522285391.9639208,False,False,False,True
2018,1169000000.0,0,1311185155.3045583,45000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2021,1690000000.0,0,1311185155.3045583,13000,1,1638801954.3973942,1685044019.7860174,False,False,True,False
2014,450000000.0,0,1311185155.3045583,105000,1,894757575.7575758,671565584.6698112,False,False,True,False
2023,895000000.0,0,670343532.6842837,20000,1,746060164.083865,765148393.5613514,True,False,False,False
2013,599000000.0,0,869486499.8761456,100000,1,1638801954.3973942,870035934.0186431,False,False,True,False
2017,1060000000.0,0,1311185155.3045583,80000,1,1638801954.3973942,1484442236.1364818,False,False,True,False
2014,325000000.0,1,365127604.1666667,98000,1,598582076.3087844,328763363.29435927,False,False,True,False
2020,323000000.0,0,365127604.1666667,31000,1,587584821.4285715,332105618.00157684,False,False,True,False
2018,1090000000.0,1,869486499.8761456,46000,1,1437003831.402568,815993691.303144,False,False,True,False
2020,292000000.0,0,365127604.1666667,46000,1,598582076.3087844,293042818.34070104,False,False,True,False
2022,576000000.0,0,670343532.6842837,69000,1,746060164.083865,512100879.4694939,True,False,False,False
2022,630000000.0,1,1311185155.3045583,40000,1,894757575.7575758,640072536.7676854,False,False,True,False
2018,655000000.0,0,1311185155.3045583,50000,1,615941062.8019323,640044855.260039,False,False,True,False
2015,1968000000.0,1,869486499.8761456,5556,1,1144842856.0199282,1723625233.7323995,False,False,True,False
2021,815000000.0,0,1311185155.3045583,70000,1,587584821.4285715,806826623.2093493,False,False,True,False
2022,598000000.0,1,1311185155.3045583,9800,1,894757575.7575758,597397157.5001746,False,False,True,False
2024,4779000000.0,1,1311185155.3045583,4000,1,1638801954.3973942,963577114.0299644,False,False,False,True
2019,369000000.0,0,869486499.8761456,39000,0,894757575.7575758,357017798.37443525,False,False,True,False
2023,2250000000.0,0,1311185155.3045583,3500,1,1638801954.3973942,1685044019.7860174,False,False,True,False
2020,795000000.0,1,670343532.6842837,100000,1,894757575.7575758,861430952.6127799,True,False,False,False
2022,698000000.0,0,585967971.5302491,30000,1,779925386.934662,684473478.6666083,False,False,True,False
2018,300000000.0,0,365127604.1666667,10800,1,598582076.3087844,279024314.19732004,False,False,True,False
2018,745000000.0,1,1311185155.3045583,35000,1,894757575.7575758,671565584.6698112,False,False,True,False
2014,690000000.0,0,1311185155.3045583,110000,1,1638801954.3973942,653512659.6328404,True,False,False,False
2019,2400000000.0,0,869486499.8761456,30000,1,1638801954.3973942,2276775286.8758144,False,False,True,False
2017,499000000.0,0,869486499.8761456,59000,1,894757575.7575758,543065692.14406,False,False,True,False
2021,1798000000.0,1,869486499.8761456,8000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2022,760000000.0,0,869486499.8761456,12000,1,615941062.8019323,721340912.3338856,False,False,True,False
2014,495000000.0,0,1311185155.3045583,90000,1,597649694.5010183,467730681.4202011,False,False,True,False
2016,4950000000.0,1,1311185155.3045583,75000,1,2491556000.0,4477428048.779737,False,False,True,False
2022,2499000000.0,1,869486499.8761456,9000,1,1437003831.402568,2499000000.0,False,False,True,False
2021,1539000000.0,1,869486499.8761456,34000,1,1868142663.8176637,963577114.0299644,False,False,True,False
2005,5899000000.0,1,869486499.8761456,36800,1,1061786662.3768337,5336596903.133132,False,False,True,False
2022,839000000.0,1,1311185155.3045583,19000,1,894757575.7575758,806393358.3418401,False,True,False,False
2015,1580000000.0,1,869486499.8761456,72000,1,3343025086.127608,1733032562.1272144,False,False,True,False
2009,769000000.0,1,1311185155.3045583,77000,1,2491556000.0,1053523152.7724817,False,False,True,False
2022,990000000.0,0,1311185155.3045583,15000,1,779925386.934662,982171450.4103711,False,False,True,False
2020,425000000.0,0,869486499.8761456,35000,1,619890078.5153462,432717557.02599126,False,False,True,False
2016,489000000.0,1,869486499.8761456,48000,1,849353523.9506612,963577114.0299644,False,False,True,False
2016,385000000.0,0,585967971.5302491,98000,0,894757575.7575758,435091311.9425349,False,False,True,False
2020,1755000000.0,0,869486499.8761456,62000,1,1638801954.3973942,1681239757.7729352,False,False,True,False
2020,745000000.0,1,1311185155.3045583,60000,1,894757575.7575758,771121558.4235364,False,False,True,False
2021,385000000.0,0,365127604.1666667,6400,1,619890078.5153462,329309165.51239985,False,False,True,False
2021,545000000.0,0,869486499.8761456,30000,1,619890078.5153462,523563725.3636746,False,False,True,False
2016,559000000.0,1,670343532.6842837,89000,1,746060164.083865,560329434.904055,True,False,False,False
2019,885000000.0,1,869486499.8761456,670000,1,894757575.7575758,898592279.271724,False,False,True,False
2022,999000000.0,0,1311185155.3045583,13000,1,779925386.934662,982171450.4103711,False,False,True,False
2018,835000000.0,0,869486499.8761456,56000,1,1638801954.3973942,779097590.4912952,False,False,True,False
2019,1039000000.0,0,1311185155.3045583,60000,1,1638801954.3973942,1360602485.6939301,False,False,True,False
2020,855000000.0,1,869486499.8761456,48000,1,894757575.7575758,844894278.2198472,False,False,True,False
2022,788000000.0,1,869486499.8761456,27000,1,597649694.5010183,760990101.8696259,False,False,True,False
2022,4550000000.0,1,1311185155.3045583,26000,1,1638801954.3973942,4230017700.497753,False,False,True,False
2019,840000000.0,1,1311185155.3045583,120000,1,894757575.7575758,890616399.3395492,True,False,False,False
2021,739000000.0,0,585967971.5302491,40000,1,619890078.5153462,783772647.5202554,False,False,True,False
2022,805000000.0,1,1311185155.3045583,29000,1,894757575.7575758,771121558.4235364,False,False,True,False
2021,1085000000.0,0,1311185155.3045583,25000,1,619890078.5153462,1107878838.2689896,True,False,False,False
2021,1005000000.0,0,1311185155.3045583,35000,1,598582076.3087844,1009013318.0338609,True,False,False,False
2019,858000000.0,0,1311185155.3045583,48000,1,615941062.8019323,850412094.5987391,False,False,True,False
2023,639000000.0,0,869486499.8761456,11000,1,615941062.8019323,573440652.796361,False,False,True,False
2019,345000000.0,0,365127604.1666667,48000,1,619890078.5153462,329309165.51239985,False,False,True,False
2022,1095000000.0,1,869486499.8761456,29000,1,894757575.7575758,1102943625.3235705,False,False,True,False
2019,629000000.0,1,670343532.6842837,79000,1,746060164.083865,765148393.5613514,True,False,False,False
2016,519000000.0,0,1311185155.3045583,96000,1,598582076.3087844,502539790.10287535,False,False,True,False
2022,518000000.0,0,869486499.8761456,41000,1,597649694.5010183,519072971.7468746,False,False,True,False
2021,450000000.0,0,869486499.8761456,24000,1,894757575.7575758,467898542.71650296,False,False,True,False
2021,1289000000.0,0,869486499.8761456,50000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2009,455000000.0,1,869486499.8761456,81235,1,894757575.7575758,528334490.9243301,False,False,True,False
2014,3550000000.0,1,1311185155.3045583,80000,1,2738120992.5405693,3036195619.1204486,False,False,True,False
2017,585000000.0,1,670343532.6842837,89000,1,746060164.083865,560329434.904055,True,False,False,False
2023,639000000.0,0,869486499.8761456,17000,1,615941062.8019323,573440652.796361,False,False,True,False
2019,745000000.0,0,1311185155.3045583,55000,1,615941062.8019323,758825762.3608018,False,False,True,False
2022,668000000.0,0,869486499.8761456,39000,1,615941062.8019323,625269571.628735,False,False,True,False
2023,985000000.0,0,1050158823.5294118,27000,1,619890078.5153462,982375910.8105226,False,False,True,False
2017,465000000.0,0,869486499.8761456,49000,1,615941062.8019323,439754548.10094404,False,False,True,False
2020,548000000.0,0,869486499.8761456,48000,1,598582076.3087844,534751271.4860273,False,False,True,False
2022,588000000.0,0,869486499.8761456,17000,1,598582076.3087844,568880794.1019777,False,False,True,False
2022,368000000.0,0,365127604.1666667,28000,1,587584821.4285715,342673754.59915257,False,False,True,False
2021,535000000.0,1,1311185155.3045583,49000,1,517867850.09861934,524681554.71759623,False,False,True,False
2022,529000000.0,1,1311185155.3045583,9500,1,894757575.7575758,514329548.1061595,False,False,True,False
2013,1750000000.0,1,869486499.8761456,70000,1,1437003831.402568,963577114.0299644,False,False,True,False
2015,1520000000.0,1,1311185155.3045583,75000,1,3343025086.127608,1798479348.0005045,False,False,True,False
2019,1159000000.0,0,869486499.8761456,80000,1,1638801954.3973942,1242151893.8641334,False,False,True,False
2007,588000000.0,1,869486499.8761456,100000,1,1638801954.3973942,640716819.3984026,False,False,True,False
2021,790000000.0,0,1311185155.3045583,30000,1,615941062.8019323,806326894.6341593,False,False,True,False
2016,510000000.0,0,1311185155.3045583,80000,1,615941062.8019323,535496231.22973377,False,False,True,False
2015,469000000.0,1,670343532.6842837,126000,0,894757575.7575758,406418948.63243175,True,False,False,False
2017,450000000.0,1,670343532.6842837,48000,1,460170579.7411802,440116849.8480167,True,False,False,False
2020,875000000.0,0,869486499.8761456,79000,1,1638801954.3973942,897049136.5301068,False,False,True,False
2018,495000000.0,0,585967971.5302491,90000,1,619890078.5153462,528324582.787732,False,False,True,False
2022,645000000.0,1,1311185155.3045583,38241,1,894757575.7575758,640072536.7676854,False,False,True,False
2020,315000000.0,0,365127604.1666667,52000,1,587584821.4285715,332105618.00157684,False,False,True,False
2014,579000000.0,1,869486499.8761456,68800,1,1638801954.3973942,688461884.4962155,False,False,True,False
2010,1650000000.0,1,1311185155.3045583,80000,1,894757575.7575758,963577114.0299644,False,False,True,False
2022,899000000.0,0,585967971.5302491,18000,1,619890078.5153462,907606126.7998937,False,False,True,False
2016,390000000.0,0,1311185155.3045583,120000,1,320756919.09090835,430090792.62018013,False,False,True,False
2021,480000000.0,1,1311185155.3045583,40000,0,517867850.09861934,468456216.95980304,False,False,True,False
2016,639000000.0,0,1311185155.3045583,61000,1,619890078.5153462,698336019.3764288,False,False,True,False
2015,3350000000.0,1,1311185155.3045583,86000,1,2491556000.0,1781800194.1340535,False,False,True,False
2018,1938000000.0,1,869486499.8761456,60000,1,1437003831.402568,1290235653.193303,False,False,True,False
2021,868000000.0,0,1311185155.3045583,10000,1,779925386.934662,818735018.9196935,False,False,True,False
2016,395000000.0,0,869486499.8761456,65000,1,615941062.8019323,439754548.10094404,False,False,True,False
2017,375000000.0,0,365127604.1666667,85000,1,746060164.083865,391309545.4534525,False,False,True,False
2022,2368000000.0,0,869486499.8761456,30000,1,1638801954.3973942,1681239757.7729352,False,False,True,False
2020,539000000.0,0,869486499.8761456,24000,1,598582076.3087844,534751271.4860273,False,False,True,False
2009,185000000.0,0,1050158823.5294118,160000,0,1638801954.3973942,182510686.08206013,True,False,False,False
2021,758000000.0,1,670343532.6842837,57000,1,746060164.083865,765148393.5613514,True,False,False,False
2021,855000000.0,1,869486499.8761456,42000,1,894757575.7575758,844894278.2198472,False,False,True,False
2021,640000000.0,0,585967971.5302491,80000,0,894757575.7575758,668524733.5916495,False,False,True,False
2021,1425000000.0,1,585967971.5302491,26686,1,1133343531.3888328,963577114.0299644,False,False,True,False
2020,725000000.0,1,1311185155.3045583,38000,1,894757575.7575758,771121558.4235364,False,False,True,False
2014,988000000.0,1,869486499.8761456,65000,1,1437003831.402568,1290235653.193303,False,False,True,False
2022,4990000000.0,1,869486499.8761456,9000,1,1638801954.3973942,4459013578.935388,False,False,True,False
2021,868000000.0,1,670343532.6842837,7000,1,894757575.7575758,861430952.6127799,True,False,False,False
2023,929000000.0,0,1050158823.5294118,10000,1,619890078.5153462,941006498.5247937,False,False,True,False
2020,500000000.0,0,869486499.8761456,79000,1,598582076.3087844,492704727.57394487,False,False,True,False
2019,580000000.0,0,585967971.5302491,122946,0,894757575.7575758,435091311.9425349,False,False,True,False
2021,111000000.0,0,502031663.7459314,4000,0,619890078.5153462,362566097.5537325,True,False,False,False
2004,175000000.0,0,869486499.8761456,123456,0,894757575.7575758,269219198.57831603,False,False,True,False
2022,679000000.0,1,869486499.8761456,50000,1,597649694.5010183,678579760.0033087,False,False,True,False
2021,795000000.0,0,1311185155.3045583,59000,1,587584821.4285715,756489196.0481178,False,False,True,False
2022,590000000.0,1,1311185155.3045583,30000,1,894757575.7575758,597397157.5001746,False,False,True,False
2023,375000000.0,1,869486499.8761456,15000,0,465474377.2197347,963577114.0299644,False,False,True,False
2022,1115000000.0,1,869486499.8761456,35000,1,894757575.7575758,1102943625.3235705,False,False,True,False
2019,305000000.0,0,365127604.1666667,54000,1,598582076.3087844,326930368.4429901,False,False,True,False
2020,529000000.0,1,1311185155.3045583,44000,1,517867850.09861934,524681554.71759623,False,False,True,False
2011,305000000.0,1,365127604.1666667,60000,1,619890078.5153462,288514757.72046375,False,False,True,False
2017,645000000.0,0,585967971.5302491,79000,1,619890078.5153462,722736669.2845519,False,False,True,False
2016,4690000000.0,1,1311185155.3045583,70000,1,2491556000.0,4477428048.779737,False,False,True,False
2012,150000000.0,1,1050158823.5294118,10000,1,598582076.3087844,179303362.12856168,False,False,True,False
2022,765000000.0,0,869486499.8761456,24000,1,598582076.3087844,769534228.2311238,False,False,True,False
2011,245000000.0,0,365127604.1666667,180000,1,746060164.083865,231402561.30072173,False,False,True,False
2008,215000000.0,0,1311185155.3045583,115000,1,320756919.09090835,216723087.17433462,False,False,True,False
2013,258000000.0,1,1311185155.3045583,111111,0,388085643.9861512,963577114.0299644,False,False,True,False
2007,325000000.0,1,1311185155.3045583,138000,1,619890078.5153462,607018843.4550009,True,False,False,False
2018,179000000.0,0,1050158823.5294118,67000,0,320756919.09090835,149225205.60246307,False,False,True,False
2022,1320000000.0,0,1050158823.5294118,35000,1,598582076.3087844,1332707854.9632409,True,False,False,False
2022,520000000.0,0,869486499.8761456,41500,1,894757575.7575758,510354300.38601553,False,False,True,False
2014,456000000.0,1,670343532.6842837,110000,0,894757575.7575758,406418948.63243175,True,False,False,False
2018,575000000.0,1,1311185155.3045583,50000,1,320756919.09090835,555185343.9551018,True,False,False,False
2016,888000000.0,0,869486499.8761456,90000,1,1638801954.3973942,974736262.0310162,False,False,True,False
2022,1229000000.0,1,1311185155.3045583,10000,1,746060164.083865,1063181256.9806935,True,False,False,False
2022,660000000.0,0,585967971.5302491,38000,1,598582076.3087844,651318542.35386,False,False,True,False
2022,1055000000.0,0,1311185155.3045583,19000,1,598582076.3087844,1009013318.0338609,True,False,False,False
2019,4500000000.0,1,869486499.8761456,30000,1,1638801954.3973942,3387471438.408097,False,False,True,False
2023,635000000.0,0,869486499.8761456,4000,1,619890078.5153462,603236963.0403187,False,False,True,False
2022,399000000.0,1,869486499.8761456,54000,1,517867850.09861934,375908554.6036518,False,False,True,False
2020,825000000.0,1,869486499.8761456,57000,1,597649694.5010183,980876143.9023348,False,False,True,False
2020,499000000.0,0,1311185155.3045583,50000,1,598582076.3087844,489059144.2804582,False,False,True,False
2021,690000000.0,1,670343532.6842837,70000,1,460170579.7411802,508015410.22532976,True,False,False,False
2019,750000000.0,0,1050158823.5294118,70000,1,598582076.3087844,809066583.7625242,False,False,True,False
2013,550000000.0,1,1311185155.3045583,55000,1,1437003831.402568,963577114.0299644,False,False,True,False
2021,625000000.0,1,670343532.6842837,48000,1,746060164.083865,642727475.9894595,True,False,False,False
